id,map_id,db_id,prefecture_id,prefecture_en,prefecture_jp,area_en,area_jp,area_furigana,type_en,type_jp,population
844,17753,46219,46,Kagoshima,鹿児島県,Ichikikushikino,いちき串木野市,いちきくしきのし,Shi,市,31144.0
845,17754,46532,46,Kagoshima,鹿児島県,Isen,伊仙町,いせんちょう,Machi,町,6844.0
846,17755,46208,46,Kagoshima,鹿児島県,Izumi,出水市,いずみし,Shi,市,55621.0
847,17756,46201,46,Kagoshima,鹿児島県,Kagoshima,鹿児島市,かごしまし,Shi,市,605846.0
848,17759,46203,46,Kagoshima,鹿児島県,Kanoya,鹿屋市,かのやし,Shi,市,105070.0
849,17760,46529,46,Kagoshima,鹿児島県,Kikai,喜界町,きかいちょう,Machi,町,8169.0
850,17761,46492,46,Kagoshima,鹿児島県,Kimotsuki,肝付町,きもつきちょう,Machi,町,17160.0
851,17762,46490,46,Kagoshima,鹿児島県,Kinko,錦江町,きんこうちょう,Machi,町,8987.0
852,17763,46218,46,Kagoshima,鹿児島県,Kirishima,霧島市,きりしまし,Shi,市,127487.0
853,17764,46204,46,Kagoshima,鹿児島県,Makurazaki,枕崎市,まくらざきし,Shi,市,23638.0
854,17765,-1,46,Kagoshima,鹿児島県,Minamikyushu,南九州市,みなみきゅうしゅうし,Machi,町,39065.0
855,17766,46491,46,Kagoshima,鹿児島県,Minamiosumi,南大隅町,みなみおおすみちょう,Machi,町,8815.0
856,17767,46220,46,Kagoshima,鹿児島県,Minamisatsuma,南さつま市,みなみさつまし,Shi,市,38704.0
857,17768,46502,46,Kagoshima,鹿児島県,Minamitane,南種子町,みなみたねちょう,Machi,町,6218.0
858,17769,-1,46,Kagoshima,鹿児島県,Mishima,三島村,みしまむら,Machi,町,418.0
859,17770,46404,46,Kagoshima,鹿児島県,Nagashima,長島町,ながしまちょう,Machi,町,11105.0
860,17771,46501,46,Kagoshima,鹿児島県,Nakatane,中種子町,なかたねちょう,Machi,町,8696.0
861,17772,46213,46,Kagoshima,鹿児島県,Nishinoomote,西之表市,にしのおもてし,Shi,市,16951.0
862,17774,46468,46,Kagoshima,鹿児島県,Osaki,大崎町,おおさきちょう,Machi,町,14215.0
863,17775,46392,46,Kagoshima,鹿児島県,Satsuma,さつま町,さつまちょう,Machi,町,24109.0
864,17776,46215,46,Kagoshima,鹿児島県,Satsumasendai,薩摩川内市,さつませんだいし,Shi,市,99589.0
865,17777,46525,46,Kagoshima,鹿児島県,Setouchi,瀬戸内町,せとうちちょう,Machi,町,9874.0
866,17778,46221,46,Kagoshima,鹿児島県,Shibushi,志布志市,しぶしし,Shi,市,33034.0
867,17779,46217,46,Kagoshima,鹿児島県,Soo,曽於市,そおし,Shi,市,39221.0
868,17780,46214,46,Kagoshima,鹿児島県,Tarumizu,垂水市,たるみずし,Shi,市,17248.0
869,17781,46527,46,Kagoshima,鹿児島県,Tatsugo,龍郷町,たつごうちょう,Machi,町,6078.0
870,17782,46530,46,Kagoshima,鹿児島県,Tokunoshima,徳之島町,とくのしまちょう,Machi,町,12090.0
871,17783,-1,46,Kagoshima,鹿児島県,Toshima,十島村,としまむら,Machi,町,657.0
872,17784,46524,46,Kagoshima,鹿児島県,Uken,宇検村,うけんそん,Mura,村,1932.0
873,17785,46533,46,Kagoshima,鹿児島県,Wadomari,和泊町,わどまりちょう,Machi,町,7114.0
874,17786,46505,46,Kagoshima,鹿児島県,Yakushima,屋久島町,やくしまちょう,Machi,町,13589.0
875,17787,46523,46,Kagoshima,鹿児島県,Yamato,大和村,やまとそん,Mura,村,1765.0
876,17788,46535,46,Kagoshima,鹿児島県,Yoron,与論町,よろんちょう,Machi,町,5327.0
877,17789,46452,46,Kagoshima,鹿児島県,Yusui,湧水町,ゆうすいちょう,Machi,町,11595.0
878,17790,14401,14,Kanagawa,神奈川県,Aikawa,愛川町,あいかわまち,Machi,町,42089.0
879,17791,14212,14,Kanagawa,神奈川県,Atsugi,厚木市,あつぎし,Shi,市,224420.0
880,17792,14218,14,Kanagawa,神奈川県,Ayase,綾瀬市,あやせし,Shi,市,83167.0
881,17793,14207,14,Kanagawa,神奈川県,Chigasaki,茅ヶ崎市,ちがさきし,Shi,市,235081.0
882,17794,14215,14,Kanagawa,神奈川県,Ebina,海老名市,えびなし,Shi,市,127707.0
883,17795,14205,14,Kanagawa,神奈川県,Fujisawa,藤沢市,ふじさわし,Shi,市,409657.0
884,17796,14211,14,Kanagawa,神奈川県,Hadano,秦野市,はだのし,Shi,市,170145.0
885,17797,14382,14,Kanagawa,神奈川県,Hakone,箱根町,はこねまち,Machi,町,13853.0
886,17798,14301,14,Kanagawa,神奈川県,Hayama,葉山町,はやままち,Machi,町,32766.0
887,17799,14203,14,Kanagawa,神奈川県,Hiratsuka,平塚市,ひらつかし,Shi,市,260780.0
888,17800,14214,14,Kanagawa,神奈川県,Isehara,伊勢原市,いせはらし,Shi,市,101039.0
889,17801,14366,14,Kanagawa,神奈川県,Kaisei,開成町,かいせいまち,Machi,町,16369.0
890,17802,14204,14,Kanagawa,神奈川県,Kamakura,鎌倉市,かまくらし,Shi,市,174314.0
891,17803,14130,14,Kanagawa,神奈川県,Kawasaki,川崎市,かわさきし,Shi,市,1425512.0
892,17804,-1,14,Kanagawa,神奈川県,Kiyokawa,清川村,きよかわむら,Machi,町,3459.0
893,17805,14383,14,Kanagawa,神奈川県,Manazuru,真鶴町,まなづるまち,Machi,町,8212.0
894,17806,14363,14,Kanagawa,神奈川県,Matsuda,松田町,まつだまち,Machi,町,11676.0
895,17807,14217,14,Kanagawa,神奈川県,Minamiashigara,南足柄市,みなみあしがらし,Shi,市,44020.0
896,17808,14210,14,Kanagawa,神奈川県,Miura,三浦市,みうらし,Shi,市,48352.0
897,17809,14361,14,Kanagawa,神奈川県,Nakai,中井町,なかいまち,Machi,町,10010.0
898,17810,14342,14,Kanagawa,神奈川県,Ninomiya,二宮町,にのみやまち,Machi,町,29522.0
899,17811,14206,14,Kanagawa,神奈川県,Odawara,小田原市,おだわらし,Shi,市,198327.0
900,17812,14362,14,Kanagawa,神奈川県,Oi,大井町,おおいまち,Machi,町,17972.0
901,17813,14341,14,Kanagawa,神奈川県,Oiso,大磯町,おおいそまち,Machi,町,33032.0
902,17814,14150,14,Kanagawa,神奈川県,Sagamihara,相模原市,さがみはらし,Shi,市,717544.0
903,17815,14321,14,Kanagawa,神奈川県,Samukawa,寒川町,さむかわまち,Machi,町,47672.0
904,17816,14364,14,Kanagawa,神奈川県,Yamakita,山北町,やまきたまち,Machi,町,11764.0
905,17817,14213,14,Kanagawa,神奈川県,Yamato,大和市,やまとし,Shi,市,228186.0
906,17818,14100,14,Kanagawa,神奈川県,Yokohama,横浜市,よこはまし,Shi,市,3688773.0
907,17819,14201,14,Kanagawa,神奈川県,Yokosuka,横須賀市,よこすかし,Shi,市,418325.0
908,17820,14384,14,Kanagawa,神奈川県,Yugawara,湯河原町,ゆがわらまち,Machi,町,26848.0
909,17821,14216,14,Kanagawa,神奈川県,Zama,座間市,ざまし,Shi,市,129436.0
910,17822,14208,14,Kanagawa,神奈川県,Zushi,逗子市,ずしし,Shi,市,58302.0
911,18123,42202,42,Nagasaki,長崎県,Sasebo,佐世保市,させぼし,Shi,市,261101.0
912,18124,42391,42,Nagasaki,長崎県,Saza,佐々町,さざちょう,Machi,町,13599.0
913,18126,42203,42,Nagasaki,長崎県,Shimabara,島原市,しまばらし,Shi,市,47455.0
914,18127,-1,42,Nagasaki,長崎県,Shinkamigoto,新上五島町,しんかみごとうちょう,Machi,町,22074.0
915,18128,42308,42,Nagasaki,長崎県,Togitsu,時津町,とぎつちょう,Machi,町,30110.0
916,18129,42209,42,Nagasaki,長崎県,Tsushima,対馬市,つしまし,Shi,市,34407.0
917,18130,42213,42,Nagasaki,長崎県,Unzen,雲仙市,うんぜんし,Shi,市,47245.0
918,18131,29345,29,Nara,奈良県,Ando,安堵町,あんどちょう,Machi,町,7929.0
919,18132,29402,29,Nara,奈良県,Asuka,明日香村,あすかむら,Mura,村,5856.0
920,18133,29207,29,Nara,奈良県,Gojo,五條市,ごじょうし,Shi,市,34460.0
921,18301,27206,27,Osaka,大阪府,Izumiotsu,泉大津市,いずみおおつし,Shi,市,77548.0
922,18302,27213,27,Osaka,大阪府,Izumisano,泉佐野市,いずみさのし,Shi,市,100801.0
923,18303,27223,27,Osaka,大阪府,Kadoma,門真市,かどまし,Shi,市,130282.0
924,18304,27208,27,Osaka,大阪府,Kaizuka,貝塚市,かいづかし,Shi,市,90519.0
925,18305,27382,27,Osaka,大阪府,Kanan,河南町,かなんちょう,Machi,町,17040.0
926,18306,27221,27,Osaka,大阪府,Kashiwara,柏原市,かしわらし,Shi,市,74773.0
927,18307,27230,27,Osaka,大阪府,Katano,交野市,かたのし,Shi,市,77686.0
928,18308,27216,27,Osaka,大阪府,Kawachinagano,河内長野市,かわちながのし,Shi,市,112490.0
929,18309,27202,27,Osaka,大阪府,Kishiwada,岸和田市,きしわだし,Shi,市,199234.0
930,18310,27361,27,Osaka,大阪府,Kumatori,熊取町,くまとりちょう,Machi,町,45069.0
931,18311,27217,27,Osaka,大阪府,Matsubara,松原市,まつばらし,Shi,市,124594.0
932,18498,22461,22,Shizuoka,静岡県,Mori,森町,もりまち,Machi,町,19435.0
933,18499,22342,22,Shizuoka,静岡県,Nagaizumi,長泉町,ながいずみちょう,Machi,町,40763.0
934,18500,22306,22,Shizuoka,静岡県,Nishiizu,西伊豆町,にしいずちょう,Machi,町,9469.0
935,18501,22203,22,Shizuoka,静岡県,Numazu,沼津市,ぬまづし,Shi,市,202304.0
936,18502,22212,22,Shizuoka,静岡県,Yaizu,焼津市,やいづし,Shi,市,143249.0
937,18503,22214,22,Shizuoka,静岡県,Fujieda,藤枝市,ふじえだし,Shi,市,142151.0
938,18504,22223,22,Shizuoka,静岡県,Omaezaki,御前崎市,おまえざきし,Shi,市,34700.0
939,18505,22344,22,Shizuoka,静岡県,Oyama,小山町,おやまちょう,Machi,町,20629.0
940,18506,22207,22,Shizuoka,静岡県,Fujinomiya,富士宮市,ふじのみやし,Shi,市,132001.0
941,18507,22209,22,Shizuoka,静岡県,Shimada,島田市,しまだし,Shi,市,100276.0
942,18508,22341,22,Shizuoka,静岡県,Shimizu,清水町,しみずちょう,Machi,町,32302.0
943,17823,39203,39,Kochi,高知県,Aki,安芸市,あきし,Shi,市,19547.0
944,17824,39307,39,Kochi,高知県,Geisei,芸西村,げいせいむら,Mura,村,4048.0
945,17825,39201,39,Kochi,高知県,Kochi,高知市,こうちし,Shi,市,343393.0
946,17826,-1,39,Kochi,高知県,Hidaka,日高村,ひだかむら,Machi,町,5447.0
947,17827,39386,39,Kochi,高知県,Ino,いの町,いのちょう,Machi,町,25062.0
948,17828,39212,39,Kochi,高知県,Kami,香美市,かみし,Shi,市,28766.0
949,17829,39305,39,Kochi,高知県,Kitagawa,北川村,きたがわむら,Mura,村,1367.0
950,17831,39211,39,Kochi,高知県,Konan,香南市,こうなんし,Shi,市,33830.0
951,17846,39210,39,Kochi,高知県,Shimanto,四万十市,しまんとし,Shi,市,35933.0
952,17847,39208,39,Kochi,高知県,Sukumo,宿毛市,すくもし,Shi,市,22610.0
953,17848,39206,39,Kochi,高知県,Susaki,須崎市,すさきし,Shi,市,24698.0
954,17849,39303,39,Kochi,高知県,Tano,田野町,たのちょう,Machi,町,2932.0
955,17850,39363,39,Kochi,高知県,Tosa,土佐町,とさちょう,Machi,町,4358.0
956,17851,39205,39,Kochi,高知県,Tosa,土佐市,とさし,Shi,市,28686.0
957,17852,39209,39,Kochi,高知県,Tosashimizu,土佐清水市,とさしみずし,Shi,市,16029.0
958,17853,39301,39,Kochi,高知県,Toyo,東洋町,とうようちょう,Machi,町,2947.0
959,17854,39411,39,Kochi,高知県,Tsuno,津野町,つのちょう,Machi,町,6407.0
960,17855,39306,39,Kochi,高知県,Umaji,馬路村,うまじむら,Mura,村,1013.0
961,17856,39304,39,Kochi,高知県,Yasuda,安田町,やすだちょう,Machi,町,2970.0
962,17857,39405,39,Kochi,高知県,Yusuhara,梼原町,ゆすはらちょう,Machi,町,3984.0
963,17858,43215,43,Kumamoto,熊本県,Amakusa,天草市,あまくさし,Shi,市,89065.0
964,17859,43514,43,Kumamoto,熊本県,Asagiri,あさぎり町,あさぎりちょう,Machi,町,16638.0
965,17860,43482,43,Kumamoto,熊本県,Ashikita,芦北町,あしきたまち,Machi,町,19316.0
966,17861,43214,43,Kumamoto,熊本県,Aso,阿蘇市,あそし,Shi,市,28444.0
967,17862,43364,43,Kumamoto,熊本県,Gyokuto,玉東町,ぎょくとうまち,Machi,町,5554.0
968,17863,43468,43,Kumamoto,熊本県,Hikawa,氷川町,ひかわちょう,Machi,町,12715.0
969,17864,43203,43,Kumamoto,熊本県,Hitoyoshi,人吉市,ひとよしし,Shi,市,35611.0
970,17865,43511,43,Kumamoto,熊本県,Itsuki,五木村,いつきむら,Mura,村,1205.0
971,17866,43100,43,Kumamoto,熊本県,Kumamoto,熊本市,くまもとし,Shi,市,734474.0
972,17867,43212,43,Kumamoto,熊本県,Kami-Amakusa,上天草市,かみあまくさし,Shi,市,29902.0
973,17868,43442,43,Kumamoto,熊本県,Kashima,嘉島町,かしままち,Machi,町,8676.0
974,17869,43210,43,Kumamoto,熊本県,Kikuchi,菊池市,きくちし,Shi,市,50194.0
975,17870,43404,43,Kumamoto,熊本県,Kikuyo,菊陽町,きくようまち,Machi,町,37734.0
976,17871,43444,43,Kumamoto,熊本県,Kosa,甲佐町,こうさまち,Machi,町,11181.0
977,17872,43216,43,Kumamoto,熊本県,Koshi,合志市,こうしし,Shi,市,55002.0
978,17873,43513,43,Kumamoto,熊本県,Kuma,球磨村,くまむら,Mura,村,4249.0
979,17875,43443,43,Kumamoto,熊本県,Mashiki,益城町,ましきまち,Machi,町,32676.0
980,17876,43441,43,Kumamoto,熊本県,Mifune,御船町,みふねまち,Machi,町,17888.0
981,17877,43205,43,Kumamoto,熊本県,Minamata,水俣市,みなまたし,Shi,市,26978.0
982,17878,43433,43,Kumamoto,熊本県,Minamiaso,南阿蘇村,みなみあそむら,Mura,村,11972.0
983,17879,43423,43,Kumamoto,熊本県,Minamioguni,南小国町,みなみおぐにまち,Machi,町,4429.0
984,17880,43348,43,Kumamoto,熊本県,Misato,美里町,みさとまち,Machi,町,11388.0
985,17881,43507,43,Kumamoto,熊本県,Mizukami,水上村,みずかみむら,Mura,村,2405.0
986,17882,43368,43,Kumamoto,熊本県,Nagasu,長洲町,ながすまち,Machi,町,16594.0
987,17883,43369,43,Kumamoto,熊本県,Nagomi,和水町,なごみまち,Machi,町,11247.0
988,17884,43367,43,Kumamoto,熊本県,Nankan,南関町,なんかんまち,Machi,町,10564.0
989,17885,43432,43,Kumamoto,熊本県,Nishihara,西原村,にしはらむら,Mura,村,6792.0
990,17886,43501,43,Kumamoto,熊本県,Nishiki,錦町,にしきまち,Machi,町,11075.0
991,17887,43424,43,Kumamoto,熊本県,Oguni,小国町,おぐにまち,Machi,町,7877.0
992,17888,43403,43,Kumamoto,熊本県,Ozu,大津町,おおづまち,Machi,町,31234.0
993,17889,43531,43,Kumamoto,熊本県,Reihoku,苓北町,れいほくまち,Machi,町,8314.0
994,17890,43510,43,Kumamoto,熊本県,Sagara,相良村,さがらむら,Mura,村,4934.0
995,17891,43428,43,Kumamoto,熊本県,Takamori,高森町,たかもりまち,Machi,町,6716.0
996,17892,43206,43,Kumamoto,熊本県,Tamana,玉名市,たまなし,Shi,市,69541.0
997,17893,43505,43,Kumamoto,熊本県,Taragi,多良木町,たらぎまち,Machi,町,10554.0
998,17895,43484,43,Kumamoto,熊本県,Tsunagi,津奈木町,つなぎまち,Machi,町,5062.0
999,17896,43425,43,Kumamoto,熊本県,Ubuyama,産山村,うぶやまむら,Mura,村,1606.0
1000,17898,43213,43,Kumamoto,熊本県,Uki,宇城市,うきし,Shi,市,61878.0
1001,17899,43204,43,Kumamoto,熊本県,Arao,荒尾市,あらおし,Shi,市,55321.0
1002,17900,43211,43,Kumamoto,熊本県,Uto,宇土市,うとし,Shi,市,37727.0
1003,17901,43512,43,Kumamoto,熊本県,Yamae,山江村,やまえむら,Mura,村,3681.0
1004,17902,43208,43,Kumamoto,熊本県,Yamaga,山鹿市,やまがし,Shi,市,55391.0
1005,17903,43447,43,Kumamoto,熊本県,Yamato,山都町,やまとちょう,Machi,町,16981.0
1006,17904,43202,43,Kumamoto,熊本県,Yatsushiro,八代市,やつしろし,Shi,市,132266.0
1007,17905,43506,43,Kumamoto,熊本県,Yunomae,湯前町,ゆのまえまち,Machi,町,4375.0
1008,17906,26203,26,Kyoto,京都府,Ayabe,綾部市,あやべし,Shi,市,35836.0
1009,17907,26201,26,Kyoto,京都府,Fukuchiyama,福知山市,ふくちやまし,Shi,市,79652.0
1010,17908,26343,26,Kyoto,京都府,Ide,井手町,いでちょう,Machi,町,8447.0
1011,17909,26463,26,Kyoto,京都府,Ine,伊根町,いねちょう,Machi,町,2410.0
1012,17910,26207,26,Kyoto,京都府,Joyo,城陽市,じょうようし,Shi,市,80037.0
1013,17911,26206,26,Kyoto,京都府,Kameoka,亀岡市,かめおかし,Shi,市,92399.0
1014,17912,26364,26,Kyoto,京都府,Kasagi,笠置町,かさぎちょう,Machi,町,1626.0
1015,17913,26214,26,Kyoto,京都府,Kizugawa,木津川市,きづがわし,Shi,市,69761.0
1016,17914,26322,26,Kyoto,京都府,Kumiyama,久御山町,くみやまちょう,Machi,町,15914.0
1017,17915,26407,26,Kyoto,京都府,Kyotamba,京丹波町,きょうたんばちょう,Machi,町,15732.0
1018,17916,26211,26,Kyoto,京都府,Kyotanabe,京田辺市,きょうたなべし,Shi,市,67910.0
1019,17917,26212,26,Kyoto,京都府,Kyotango,京丹後市,きょうたんごし,Shi,市,59038.0
1020,17918,26100,26,Kyoto,京都府,Kyoto,京都市,きょうとし,Shi,市,1474015.0
1021,17919,26202,26,Kyoto,京都府,Maizuru,舞鶴市,まいづるし,Shi,市,88669.0
1022,17920,26367,26,Kyoto,京都府,Minamiyamashiro,南山城村,みなみやましろむら,Mura,村,3078.0
1023,17921,26205,26,Kyoto,京都府,Miyazu,宮津市,みやづし,Shi,市,19948.0
1024,17922,26208,26,Kyoto,京都府,Muko,向日市,むこうし,Shi,市,54328.0
1025,17923,26209,26,Kyoto,京都府,Nagaokakyo,長岡京市,ながおかきょうし,Shi,市,79844.0
1026,17924,26213,26,Kyoto,京都府,Nantan,南丹市,なんたんし,Shi,市,35214.0
1027,17925,26303,26,Kyoto,京都府,Oyamazaki,大山崎町,おおやまざきちょう,Machi,町,15121.0
1028,17926,26366,26,Kyoto,京都府,Seika,精華町,せいかちょう,Machi,町,35630.0
1029,17927,26204,26,Kyoto,京都府,Uji,宇治市,うじし,Shi,市,189609.0
1030,17928,26344,26,Kyoto,京都府,Ujitawara,宇治田原町,うじたわらちょう,Machi,町,9711.0
1031,17929,26365,26,Kyoto,京都府,Wazuka,和束町,わづかちょう,Machi,町,4482.0
1032,17930,26210,26,Kyoto,京都府,Yawata,八幡市,やわたし,Shi,市,74227.0
1033,17931,26465,26,Kyoto,京都府,Yosano,与謝野町,よさのちょう,Machi,町,23454.0
1034,17932,24343,24,Mie,三重県,Asahi,朝日町,あさひちょう,Machi,町,9626.0
1035,17933,24216,24,Mie,三重県,Iga,伊賀市,いがし,Shi,市,97207.0
1036,17934,24214,24,Mie,三重県,Inabe,いなべ市,いなべし,Shi,市,45684.0
1037,17935,24203,24,Mie,三重県,Ise,伊勢市,いせし,Shi,市,130271.0
1038,17936,24210,24,Mie,三重県,Kameyama,亀山市,かめやまし,Shi,市,51023.0
1039,17937,24344,24,Mie,三重県,Kawagoe,川越町,かわごえちょう,Machi,町,14003.0
1040,17938,24562,24,Mie,三重県,Kiho,紀宝町,きほうちょう,Machi,町,11896.0
1041,17939,24543,24,Mie,三重県,Kihoku,紀北町,きほくちょう,Machi,町,18611.0
1042,17940,24341,24,Mie,三重県,Komono,菰野町,こものちょう,Machi,町,39978.0
1043,17941,24212,24,Mie,三重県,Kumano,熊野市,くまのし,Shi,市,19662.0
1044,17942,24205,24,Mie,三重県,Kuwana,桑名市,くわなし,Shi,市,140290.0
1045,17943,24204,24,Mie,三重県,Matsusaka,松阪市,まつさかし,Shi,市,168017.0
1046,17944,24442,24,Mie,三重県,Meiwa,明和町,めいわちょう,Machi,町,22833.0
1047,17945,24561,24,Mie,三重県,Mihama,御浜町,みはまちょう,Machi,町,9376.0
1048,17946,24472,24,Mie,三重県,Minamiise,南伊勢町,みなみいせちょう,Machi,町,14791.0
1049,17947,24208,24,Mie,三重県,Nabari,名張市,なばりし,Shi,市,80284.0
1050,17948,24443,24,Mie,三重県,Odai,大台町,おおだいちょう,Machi,町,10416.0
1051,17949,24209,24,Mie,三重県,Owase,尾鷲市,おわせし,Shi,市,20033.0
1052,17950,24215,24,Mie,三重県,Shima,志摩市,しまし,Shi,市,54694.0
1053,17951,24207,24,Mie,三重県,Suzuka,鈴鹿市,すずかし,Shi,市,199293.0
1054,17952,24471,24,Mie,三重県,Taiki,大紀町,たいきちょう,Machi,町,9846.0
1055,17953,24441,24,Mie,三重県,Taki,多気町,たきちょう,Machi,町,15438.0
1056,17954,24461,24,Mie,三重県,Tamaki,玉城町,たまきちょう,Machi,町,15297.0
1057,17955,24211,24,Mie,三重県,Toba,鳥羽市,とばし,Shi,市,21435.0
1058,17956,24324,24,Mie,三重県,Toin,東員町,とういんちょう,Machi,町,25661.0
1059,17957,24201,24,Mie,三重県,Tsu,津市,つし,Shi,市,285746.0
1060,17958,24470,24,Mie,三重県,Watarai,度会町,わたらいちょう,Machi,町,8692.0
1061,17959,24202,24,Mie,三重県,Yokkaichi,四日市市,よっかいちし,Shi,市,307766.0
1062,17960,04214,4,Miyagi,宮城県,Higashimatsushima,東松島市,ひがしまつしまし,Shi,市,42903.0
1063,17961,04202,4,Miyagi,宮城県,Ishinomaki,石巻市,いしのまきし,Shi,市,160826.0
1064,17962,04211,4,Miyagi,宮城県,Iwanuma,岩沼市,いわぬまし,Shi,市,44187.0
1065,17963,04208,4,Miyagi,宮城県,Kakuda,角田市,かくだし,Shi,市,31336.0
1066,17964,04445,4,Miyagi,宮城県,Kami,加美町,かみまち,Machi,町,25527.0
1067,17965,04324,4,Miyagi,宮城県,Kawasaki,川崎町,かわさきまち,Machi,町,9978.0
1068,17966,04205,4,Miyagi,宮城県,Kesennuma,気仙沼市,けせんぬまし,Shi,市,73489.0
1069,17967,04213,4,Miyagi,宮城県,Kurihara,栗原市,くりはらし,Shi,市,74932.0
1070,17968,04341,4,Miyagi,宮城県,Marumori,丸森町,まるもりまち,Machi,町,15501.0
1071,17969,04401,4,Miyagi,宮城県,Matsushima,松島町,まつしままち,Machi,町,15085.0
1072,17970,04606,4,Miyagi,宮城県,Minamisanriku,南三陸町,みなみさんりくちょう,Machi,町,17429.0
1073,17971,04505,4,Miyagi,宮城県,Misato,美里町,みさとまち,Machi,町,25190.0
1074,17973,04322,4,Miyagi,宮城県,Murata,村田町,むらたまち,Machi,町,11995.0
1075,17974,04207,4,Miyagi,宮城県,Natori,名取市,なとりし,Shi,市,73134.0
1076,17975,04321,4,Miyagi,宮城県,Ogawara,大河原町,おおがわらまち,Machi,町,23530.0
1077,17976,-1,4,Miyagi,宮城県,Ohira,大衡村,おおひらむら,Machi,町,5334.0
1078,17977,04581,4,Miyagi,宮城県,Onagawa,女川町,おながわちょう,Machi,町,10051.0
1079,17978,04215,4,Miyagi,宮城県,Osaki,大崎市,おおさきし,Shi,市,135147.0
1080,17979,04422,4,Miyagi,宮城県,Osato,大郷町,おおさとちょう,Machi,町,8927.0
1081,17980,04406,4,Miyagi,宮城県,Rifu,利府町,りふちょう,Machi,町,33994.0
1082,17981,04100,4,Miyagi,宮城県,Sendai,仙台市,せんだいし,Shi,市,1045986.0
1083,17982,04323,4,Miyagi,宮城県,Shibata,柴田町,しばたまち,Machi,町,39341.0
1084,17983,04404,4,Miyagi,宮城県,Shichigahama,七ヶ浜町,しちがはままち,Machi,町,20416.0
1085,17984,04302,4,Miyagi,宮城県,Shichikashuku,七ヶ宿町,しちかしゅくまち,Machi,町,1694.0
1086,18049,20562,20,Nagano,長野県,Kijimadaira,木島平村,きじまだいらむら,Mura,村,4939.0
1087,18050,20432,20,Nagano,長野県,Kiso,木曽町,きそまち,Machi,町,12743.0
1088,18051,20425,20,Nagano,長野県,Kiso,木祖村,きそむら,Mura,村,3134.0
1089,18052,20307,20,Nagano,長野県,Kitaaiki,北相木村,きたあいきむら,Mura,村,842.0
1090,18053,20210,20,Nagano,長野県,Komagane,駒ヶ根市,こまがねし,Shi,市,33693.0
1091,18054,20208,20,Nagano,長野県,Komoro,小諸市,こもろし,Shi,市,43997.0
1092,18055,20303,20,Nagano,長野県,Koumi,小海町,こうみまち,Machi,町,5180.0
1093,18056,20402,20,Nagano,長野県,Matsukawa,松川町,まつかわまち,Machi,町,13676.0
1094,18058,20306,20,Nagano,長野県,Minamiaiki,南相木村,みなみあいきむら,Mura,村,1121.0
1095,18059,-1,20,Nagano,長野県,Minamimak,南牧村,みなみまきむら,Mura,村,3528.0
1096,18060,20385,20,Nagano,長野県,Minamiminowa,南箕輪村,みなみみのわむら,Mura,村,14543.0
1097,18061,20383,20,Nagano,長野県,Minowa,箕輪町,みのわまち,Machi,町,26214.0
1098,18062,20388,20,Nagano,長野県,Miyada,宮田村,みやだむら,Mura,村,8974.0
1099,18063,20323,20,Nagano,長野県,Miyota,御代田町,みよたまち,Machi,町,14738.0
1100,18064,20201,20,Nagano,長野県,Nagano,長野市,ながのし,Shi,市,381511.0
1101,18065,20350,20,Nagano,長野県,Nagawa,長和町,ながわまち,Machi,町,6780.0
1102,18066,20423,20,Nagano,長野県,Nagiso,南木曽町,なぎそまち,Machi,町,4810.0
1103,18067,20386,20,Nagano,長野県,Nakagawa,中川村,なかがわむら,Mura,村,5074.0
1104,18069,20211,20,Nagano,長野県,Nakano,中野市,なかのし,Shi,市,45638.0
1105,18070,20410,20,Nagano,長野県,Neba,根羽村,ねばむら,Mura,村,1129.0
1106,18071,20563,20,Nagano,長野県,Nozawaonsen,野沢温泉村,のざわおんせんむら,Mura,村,3853.0
1107,18072,20541,20,Nagano,長野県,Obuse,小布施町,おぶせまち,Machi,町,11072.0
1108,18073,20588,20,Nagano,長野県,Ogawa,小川村,おがわむら,Mura,村,3041.0
1109,18074,20204,20,Nagano,長野県,Okaya,岡谷市,おかやし,Shi,市,52841.0
1110,18075,20430,20,Nagano,長野県,Okuwa,大桑村,おおくわむら,Mura,村,4145.0
1111,18076,20212,20,Nagano,長野県,Omachi,大町市,おおまちし,Shi,市,29801.0
1112,18077,20446,20,Nagano,長野県,Omi,麻績村,おみむら,Mura,村,2970.0
1113,18078,20417,20,Nagano,長野県,Oshika,大鹿村,おおしかむら,Mura,村,1160.0
1114,18079,20429,20,Nagano,長野県,Otaki,王滝村,おうたきむら,Mura,村,965.0
1115,18080,20486,20,Nagano,長野県,Otari,小谷村,おたりむら,Mura,村,3221.0
1116,18081,20602,20,Nagano,長野県,Sakae,栄村,さかえむら,Mura,村,2215.0
1117,18082,20521,20,Nagano,長野県,Sakaki,坂城町,さかきまち,Machi,町,15730.0
1118,18083,20217,20,Nagano,長野県,Saku,佐久市,さくし,Shi,市,100552.0
1119,18084,20309,20,Nagano,長野県,Sakuho,佐久穂町,さくほまち,Machi,町,12069.0
1120,18086,20411,20,Nagano,長野県,Shimojo,下條村,しもじょうむら,Mura,村,4200.0
1121,18087,20361,20,Nagano,長野県,Shimosuwa,下諏訪町,しもすわまち,Machi,町,21532.0
1122,18088,20583,20,Nagano,長野県,Shinano,信濃町,しなのまち,Machi,町,9238.0
